DATA_LOAD_ID,RAW_SRC_PK,RAW_SRC_PK_TYP,RAW_FK,RAW_FK_TYP,PRIMARY_NAME,BUS_NM_TYP
ALL_FDIC_201904,"1,324,854,328",PR_RECORD_ID,30654,FDIC_CERT_NUM,"BANCFLORIDA, A FEDERAL SAVINGS BANK",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,338",PR_RECORD_ID,30665,FDIC_CERT_NUM,WHITE HORSE SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,344",PR_RECORD_ID,30671,FDIC_CERT_NUM,CARLISLE BUILDING AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,346",PR_RECORD_ID,30673,FDIC_CERT_NUM,STEITZ SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,347",PR_RECORD_ID,30674,FDIC_CERT_NUM,TAMPA FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,355",PR_RECORD_ID,30682,FDIC_CERT_NUM,"VIRGINIA FIRST SAVINGS, FSB",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,356",PR_RECORD_ID,30683,FDIC_CERT_NUM,COASTAL FEDERAL BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,359",PR_RECORD_ID,30686,FDIC_CERT_NUM,LIBERTY SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,362",PR_RECORD_ID,30689,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BRAZIL,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,368",PR_RECORD_ID,30695,FDIC_CERT_NUM,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION OF NEBRASKA,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,370",PR_RECORD_ID,30697,FDIC_CERT_NUM,PIMA SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,371",PR_RECORD_ID,30698,FDIC_CERT_NUM,FIRST ADVANTAGE BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,377",PR_RECORD_ID,30704,FDIC_CERT_NUM,MAGYAR BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,381",PR_RECORD_ID,30708,FDIC_CERT_NUM,WENDELL FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,387",PR_RECORD_ID,30714,FDIC_CERT_NUM,IMPERIAL SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,406",PR_RECORD_ID,30733,FDIC_CERT_NUM,FRANKLIN FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,408",PR_RECORD_ID,30736,FDIC_CERT_NUM,"FORT THOMAS SAVINGS BANK, F.S.B.",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,411",PR_RECORD_ID,30739,FDIC_CERT_NUM,FIDELITY FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,431",PR_RECORD_ID,30763,FDIC_CERT_NUM,SUBURBAN FEDERAL SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,445",PR_RECORD_ID,30777,FDIC_CERT_NUM,REPUBLIC OF TEXAS SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,448",PR_RECORD_ID,30780,FDIC_CERT_NUM,MERITBANC SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,451",PR_RECORD_ID,30783,FDIC_CERT_NUM,ATLAS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,455",PR_RECORD_ID,30787,FDIC_CERT_NUM,"CAPITAL BANK, A FEDERAL SAVINGS BANK",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,465",PR_RECORD_ID,30798,FDIC_CERT_NUM,UNITED SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,466",PR_RECORD_ID,30799,FDIC_CERT_NUM,THE WINTON SAVINGS AND LOAN COMPANY,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,467",PR_RECORD_ID,30800,FDIC_CERT_NUM,"COMMUNITY SAVINGS, F. A.",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,470",PR_RECORD_ID,30803,FDIC_CERT_NUM,PIONEER SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,472",PR_RECORD_ID,30805,FDIC_CERT_NUM,"UNITED FINANCIAL SAVINGS BANK, FSB",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,476",PR_RECORD_ID,30810,FDIC_CERT_NUM,PENN VALLEY SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,477",PR_RECORD_ID,30811,FDIC_CERT_NUM,UNITED POSTAL SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,494",PR_RECORD_ID,30828,FDIC_CERT_NUM,MAJESTIC SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,497",PR_RECORD_ID,30832,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,500",PR_RECORD_ID,30835,FDIC_CERT_NUM,FIRST TEXAS SAVINGS ASSOCIATION OF CORPUS CHRISTI,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,505",PR_RECORD_ID,30840,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF MARTIN CO,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,507",PR_RECORD_ID,30842,FDIC_CERT_NUM,"FIRST FEDERAL BANK, FSB",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,520",PR_RECORD_ID,30855,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF YORK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,523",PR_RECORD_ID,30858,FDIC_CERT_NUM,PALMETTO FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,525",PR_RECORD_ID,30860,FDIC_CERT_NUM,FIRST HARFORD FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,526",PR_RECORD_ID,30861,FDIC_CERT_NUM,GIBRALTAR SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,538",PR_RECORD_ID,30873,FDIC_CERT_NUM,BEACH FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,545",PR_RECORD_ID,30881,FDIC_CERT_NUM,NORTHBROOK SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,556",PR_RECORD_ID,30892,FDIC_CERT_NUM,HERNDON FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,587",PR_RECORD_ID,30923,FDIC_CERT_NUM,CITY SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,606",PR_RECORD_ID,30942,FDIC_CERT_NUM,GUARANTY FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,616",PR_RECORD_ID,30952,FDIC_CERT_NUM,HI-PLAINS SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,618",PR_RECORD_ID,30954,FDIC_CERT_NUM,FIDELITY SAVINGS AND LOAN ASSOCIATION OF BUCKS CO,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,636",PR_RECORD_ID,30972,FDIC_CERT_NUM,WARWICK FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,642",PR_RECORD_ID,30978,FDIC_CERT_NUM,RICHARDSON SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,644",PR_RECORD_ID,30980,FDIC_CERT_NUM,MT. PROSPECT FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,647",PR_RECORD_ID,30983,FDIC_CERT_NUM,"FIRST FINANCIAL A SAVINGS ASSOCIATION OF EL PASO, TEXAS",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,648",PR_RECORD_ID,30984,FDIC_CERT_NUM,BOONSLICK SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,657",PR_RECORD_ID,30993,FDIC_CERT_NUM,IMPERIAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,659",PR_RECORD_ID,30995,FDIC_CERT_NUM,BANNERBANC SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,662",PR_RECORD_ID,30998,FDIC_CERT_NUM,FRANKLIN FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,663",PR_RECORD_ID,30999,FDIC_CERT_NUM,LEMONT SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,679",PR_RECORD_ID,31015,FDIC_CERT_NUM,CHERRYVILLE FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,680",PR_RECORD_ID,31016,FDIC_CERT_NUM,HOME SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,711",PR_RECORD_ID,31047,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF OAK RIDGE,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,715",PR_RECORD_ID,31051,FDIC_CERT_NUM,ELLIS COUNTY SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,716",PR_RECORD_ID,31052,FDIC_CERT_NUM,STANDARD SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,718",PR_RECORD_ID,31054,FDIC_CERT_NUM,PONCEBANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,719",PR_RECORD_ID,31055,FDIC_CERT_NUM,SECURITY SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,724",PR_RECORD_ID,31060,FDIC_CERT_NUM,BRENTWOOD SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,725",PR_RECORD_ID,31061,FDIC_CERT_NUM,FRANKLINTON SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,732",PR_RECORD_ID,31068,FDIC_CERT_NUM,ILLINOIS COMMUNITY BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,736",PR_RECORD_ID,31072,FDIC_CERT_NUM,FIRST SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,738",PR_RECORD_ID,31074,FDIC_CERT_NUM,BURLINGTON SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,739",PR_RECORD_ID,31075,FDIC_CERT_NUM,FIRST SUSQUEHANNA SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,741",PR_RECORD_ID,31078,FDIC_CERT_NUM,CAGUAS FEDERAL SAVINGS AND LOAN ASSOCIATION OF PUERTO RICO,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,748",PR_RECORD_ID,31085,FDIC_CERT_NUM,"CAROLINA FIRST BANK, A FEDERAL SAVINGS BANK",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,750",PR_RECORD_ID,31087,FDIC_CERT_NUM,CLARKE FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,752",PR_RECORD_ID,31089,FDIC_CERT_NUM,"PICKENS SAVINGS AND LOAN ASSOCIATION, FA",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,787",PR_RECORD_ID,31124,FDIC_CERT_NUM,LAMAR SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,796",PR_RECORD_ID,31133,FDIC_CERT_NUM,FIDELITY SAVINGS AND LOAN ASSOCIATION OF LEA CO,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,801",PR_RECORD_ID,31138,FDIC_CERT_NUM,PALOS SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,802",PR_RECORD_ID,31139,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,804",PR_RECORD_ID,31141,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,811",PR_RECORD_ID,31148,FDIC_CERT_NUM,HERITAGE SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,816",PR_RECORD_ID,31153,FDIC_CERT_NUM,FRANKLIN SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,818",PR_RECORD_ID,31155,FDIC_CERT_NUM,TRI-COUNTY SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,819",PR_RECORD_ID,31156,FDIC_CERT_NUM,CENTRAL KENTUCKY FEDERAL SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,823",PR_RECORD_ID,31160,FDIC_CERT_NUM,CITIZENS SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,824",PR_RECORD_ID,31161,FDIC_CERT_NUM,CABARRUS BANK OF NORTH CAROLINA,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,827",PR_RECORD_ID,31164,FDIC_CERT_NUM,SOUTHTRUST BANK OF NORTH CAROLINA,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,837",PR_RECORD_ID,31174,FDIC_CERT_NUM,NEW ATHENS SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,841",PR_RECORD_ID,31178,FDIC_CERT_NUM,SECURITY SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,851",PR_RECORD_ID,31189,FDIC_CERT_NUM,PONCE BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,883",PR_RECORD_ID,31222,FDIC_CERT_NUM,THE STRONGSVILLE SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,902",PR_RECORD_ID,31241,FDIC_CERT_NUM,GREATER ARIZONA SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,907",PR_RECORD_ID,31246,FDIC_CERT_NUM,COLUMBIA FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,917",PR_RECORD_ID,31256,FDIC_CERT_NUM,MURRAY SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,923",PR_RECORD_ID,31262,FDIC_CERT_NUM,SOUTHEAST TEXAS SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,926",PR_RECORD_ID,31265,FDIC_CERT_NUM,ALVA SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,935",PR_RECORD_ID,31274,FDIC_CERT_NUM,"UNITED SAVINGS BANK, FSB",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,941",PR_RECORD_ID,31280,FDIC_CERT_NUM,NESQUEHONING SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,943",PR_RECORD_ID,31282,FDIC_CERT_NUM,GOLDEN PRAGUE FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,944",PR_RECORD_ID,31283,FDIC_CERT_NUM,FIRST FINANCIAL BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,945",PR_RECORD_ID,31284,FDIC_CERT_NUM,"AMERICAN HERITAGE SAVINGS, FA",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,967",PR_RECORD_ID,31306,FDIC_CERT_NUM,"PENINSULA SAVINGS AND LOAN, FA",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,968",PR_RECORD_ID,31307,FDIC_CERT_NUM,AMERICAN FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,969",PR_RECORD_ID,31308,FDIC_CERT_NUM,HOME FEDERAL SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,970",PR_RECORD_ID,31310,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BROOKHAVEN,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,974",PR_RECORD_ID,31314,FDIC_CERT_NUM,SHELDON BUILDING AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,987",PR_RECORD_ID,31327,FDIC_CERT_NUM,GIBSON FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,990",PR_RECORD_ID,31330,FDIC_CERT_NUM,DOLLAR SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,854,997",PR_RECORD_ID,31337,FDIC_CERT_NUM,VANDALIA CITIZENS SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,007",PR_RECORD_ID,31347,FDIC_CERT_NUM,HOLDREGE SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,013",PR_RECORD_ID,31353,FDIC_CERT_NUM,ELK COUNTY SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,019",PR_RECORD_ID,31359,FDIC_CERT_NUM,CANYON SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,039",PR_RECORD_ID,31379,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,056",PR_RECORD_ID,31396,FDIC_CERT_NUM,TERREBONNE SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,064",PR_RECORD_ID,31404,FDIC_CERT_NUM,FIDELITY FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,073",PR_RECORD_ID,31413,FDIC_CERT_NUM,AMERIWAY SAVINGS,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,103",PR_RECORD_ID,31443,FDIC_CERT_NUM,"BRAINERD SAVINGS AND LOAN ASSOCIATION, A FEDERAL ASSOCIATION",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,108",PR_RECORD_ID,31448,FDIC_CERT_NUM,"DOMINION SAVINGS BANK, F.S.B.",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,115",PR_RECORD_ID,31455,FDIC_CERT_NUM,UNITED FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,116",PR_RECORD_ID,31456,FDIC_CERT_NUM,PENDLETON FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,118",PR_RECORD_ID,31458,FDIC_CERT_NUM,FRONTIER SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,125",PR_RECORD_ID,31466,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,135",PR_RECORD_ID,31476,FDIC_CERT_NUM,AMERICAN FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,154",PR_RECORD_ID,31495,FDIC_CERT_NUM,"INTER SAVINGS BANK, FSB  D/B/A  INTERBANK,  FSB",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,176",PR_RECORD_ID,31518,FDIC_CERT_NUM,"HERITAGE SAVINGS BANK, FSB",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,179",PR_RECORD_ID,31521,FDIC_CERT_NUM,"REGIONS BANK, F.S.B.",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,193",PR_RECORD_ID,31535,FDIC_CERT_NUM,FIRST FAMILY FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,194",PR_RECORD_ID,31536,FDIC_CERT_NUM,FIDELITY FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,200",PR_RECORD_ID,31542,FDIC_CERT_NUM,"REPUBLIC BANK FOR SAVINGS, FA",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,201",PR_RECORD_ID,31543,FDIC_CERT_NUM,STANDARD FEDERAL SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,214",PR_RECORD_ID,31557,FDIC_CERT_NUM,FORT WAYNE FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,224",PR_RECORD_ID,31567,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,228",PR_RECORD_ID,31571,FDIC_CERT_NUM,FIRST CAPITAL SAVINGS ASSOCIATION OF TEXAS,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,238",PR_RECORD_ID,31582,FDIC_CERT_NUM,UNIVERSAL SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,244",PR_RECORD_ID,31590,FDIC_CERT_NUM,BEN MILAM SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,258",PR_RECORD_ID,31604,FDIC_CERT_NUM,CHESTER SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,263",PR_RECORD_ID,31609,FDIC_CERT_NUM,CORONADA SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,271",PR_RECORD_ID,31617,FDIC_CERT_NUM,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION OF PUERTO RICO,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,286",PR_RECORD_ID,31632,FDIC_CERT_NUM,HACIENDA FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,288",PR_RECORD_ID,31634,FDIC_CERT_NUM,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION OF VERSAILLES,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,308",PR_RECORD_ID,31654,FDIC_CERT_NUM,"COREAST SAVINGS BANK, FSB",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,314",PR_RECORD_ID,31660,FDIC_CERT_NUM,TEXASBANC SAVINGS ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,319",PR_RECORD_ID,31665,FDIC_CERT_NUM,PHENIX FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,343",PR_RECORD_ID,31689,FDIC_CERT_NUM,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,347",PR_RECORD_ID,31693,FDIC_CERT_NUM,CHINATOWN FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,348",PR_RECORD_ID,31694,FDIC_CERT_NUM,VOLUNTEER FEDERAL SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,359",PR_RECORD_ID,31705,FDIC_CERT_NUM,COMMUNITY FEDERAL SAVINGS AND LOAN ASSOCIATION OF WASH,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,369",PR_RECORD_ID,31715,FDIC_CERT_NUM,KAWEAH SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,375",PR_RECORD_ID,31721,FDIC_CERT_NUM,SECURITY FEDERAL SAVINGS AND LOAN ASSOCIATION OF STATESVILLE,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,377",PR_RECORD_ID,31723,FDIC_CERT_NUM,"HOME SAVINGS BANK, FSB",PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,395",PR_RECORD_ID,31741,FDIC_CERT_NUM,NEW BRAUNFELS SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,397",PR_RECORD_ID,31743,FDIC_CERT_NUM,SOUTHERN FEDERAL SAVINGS BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,409",PR_RECORD_ID,31755,FDIC_CERT_NUM,CENTRAL CITY FEDERAL SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,416",PR_RECORD_ID,31762,FDIC_CERT_NUM,GREATER STATE BANK,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,420",PR_RECORD_ID,31766,FDIC_CERT_NUM,INDEPENDENCE SAVINGS AND LOAN ASSOCIATION,PRIMARY_BANK_NAME
ALL_FDIC_201904,"1,324,855,425",PR_RECORD_ID,31771,FDIC_CERT_NUM,"FIRST HOME SAVINGS BANK, F.S.B.",PRIMARY_BANK_NAME
